,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,label,encoded_label
14,-305.6985778808594,113.04164123535156,12.114899635314941,45.03944396972656,17.739238739013672,14.594630241394043,4.15712833404541,0.24009793996810913,-7.013088226318359,13.649843215942383,8.923057556152344,1.301689863204956,5.952127933502197,90.54730224609375,26.103660583496094,38.2579345703125,14.991418838500977,15.779799461364746,12.43875789642334,12.55484390258789,12.913715362548828,9.877542495727539,8.767173767089844,9.486505508422852,7.92079496383667,8.022302627563477,0.29620662331581116,0.3160898685455322,0.29482221603393555,0.24004890024662018,0.29478707909584045,0.31426432728767395,0.23711229860782623,0.2353568822145462,0.2841905653476715,0.37784406542778015,0.6203979253768921,0.4373696744441986,17.679665640268443,19.680118393936823,23.622879377867008,19.5089505837423,20.49066736990628,19.44084079545518,30.897990128109065,0.007842475953144402,0.0336825753956686,-0.008979955990150178,-0.08952677885903734,-0.025906577640813336,-0.04275341553364133,151.99908088235293,blues,0
15,-238.5330352783203,120.08828735351562,-4.224555969238281,42.31004333496094,5.916329383850098,13.91418170928955,5.357577323913574,1.903708815574646,-16.929880142211914,12.339309692382812,3.94096040725708,-1.3906768560409546,0.01479202602058649,66.20257568359375,26.991220474243164,31.297775268554688,19.574748992919922,17.288063049316406,10.838106155395508,10.939125061035156,11.995671272277832,9.480667114257812,8.733510971069336,9.03707504272461,7.804614067077637,7.785207271575928,0.26288968324661255,0.1662413328886032,0.24380195140838623,0.2428956925868988,0.2842023968696594,0.29283300042152405,0.26068228483200073,0.1692272275686264,0.197562575340271,0.24369339644908905,0.3623674213886261,0.5177621841430664,16.861067863521296,18.557984670671026,20.967541267495033,19.732013398389174,20.289203300415945,20.02401341760077,33.11842282825507,0.029544822313336185,-0.07500869688257278,0.051558333375540055,-0.019320293139355127,-0.03175331115874073,-0.027628215902950615,103.359375,blues,0
16,-233.79489135742188,120.66705322265625,-3.1675610542297363,39.539268493652344,3.8588550090789795,18.839670181274414,-3.6889171600341797,4.431845188140869,-14.975374221801758,17.571033477783203,1.8447446823120117,2.538606882095337,-1.2386857271194458,70.44123077392578,23.711532592773438,34.75709533691406,19.910839080810547,16.844215393066406,12.497923851013184,10.01887035369873,10.562871932983398,10.074906349182129,10.108126640319824,10.421930313110352,8.149383544921875,8.067007064819336,0.23256328701972961,0.16887474060058594,0.14962567389011383,0.2787191569805145,0.4074780344963074,0.24971190094947815,0.27227339148521423,0.3550833463668823,0.5286722779273987,0.5375010967254639,0.2650395929813385,0.2540149390697479,16.84794720165796,17.97105586817448,21.036888068185412,18.751087452086956,20.263356045176963,18.601751201307497,33.928423770161004,0.0718502489424097,-0.06035619571717201,-0.06765515108206446,0.08661852024809875,0.011895950687872064,0.024899858283059205,198.76802884615384,blues,0
17,-245.75413513183594,140.48092651367188,-2.7714388370513916,60.42012023925781,18.925399780273438,9.837099075317383,3.5665769577026367,0.5361874103546143,-16.367361068725586,6.629854679107666,7.269148826599121,-4.015730381011963,1.6074535846710205,72.07491302490234,28.298141479492188,28.210205078125,18.994874954223633,15.329365730285645,9.9878511428833,10.890830039978027,9.65005874633789,11.359437942504883,10.260236740112305,9.83566951751709,8.446646690368652,8.542129516601562,0.30284935235977173,0.2071584165096283,0.15734094381332397,0.15960150957107544,0.30674272775650024,0.256511390209198,0.25413820147514343,0.3122527599334717,0.42534303665161133,0.5789122581481934,0.3532123267650604,0.31281110644340515,15.959212895559233,18.994416583119243,22.643051923774156,19.93258214146661,21.30462333692694,21.693830900603267,31.50836415755714,0.057354973535112805,-0.053486075273317564,-0.052931405931866994,0.0894137859328623,-0.02454143047964447,0.02708195416572512,172.265625,blues,0
18,-252.51876831054688,104.9369888305664,15.316827774047852,42.67346954345703,6.762617588043213,21.623577117919922,-1.3132768869400024,5.6919331550598145,-16.619516372680664,12.161625862121582,-1.9679499864578247,1.9697649478912354,-0.8889584541320801,53.61874008178711,24.581554412841797,25.72705078125,12.75080394744873,9.637907028198242,10.82491397857666,8.574239730834961,10.023236274719238,11.194994926452637,11.117655754089355,7.221667766571045,8.042827606201172,6.976861953735352,0.21098187565803528,0.1609378308057785,0.1887495517730713,0.20268119871616364,0.21735219657421112,0.2801980972290039,0.329454630613327,0.2506037950515747,0.3304170072078705,0.3770619332790375,0.2986024022102356,0.39391085505485535,18.185877760346703,18.673023731109385,23.508252433841353,18.937140327090116,19.755208714604706,18.237134724863786,34.69768191079407,-0.01502995069083032,-0.054286620132222206,-0.02779793710557424,-0.053441600899656154,-0.04443084387186887,-0.008146209640398881,83.35433467741936,blues,0
19,-236.68890380859375,138.40428161621094,-4.923574924468994,47.64771270751953,5.152376651763916,8.895283699035645,0.48285624384880066,-3.8016674518585205,-14.97489070892334,10.432586669921875,-0.35396167635917664,0.7883456349372864,1.7829302549362183,74.70635223388672,23.166364669799805,34.17282485961914,17.647171020507812,21.60105323791504,9.57451057434082,9.904786109924316,12.605186462402344,8.792123794555664,10.226059913635254,11.592765808105469,8.970575332641602,8.832467079162598,0.19436335563659668,0.19354897737503052,0.15701019763946533,0.2542506456375122,0.34076011180877686,0.14692918956279755,0.13923533260822296,0.24408166110515594,0.43790003657341003,0.5547571778297424,0.25239962339401245,0.1730765551328659,16.522419692297596,18.326953021649267,22.749064648528883,19.253089158777943,20.706566982002187,20.6686122755776,32.14242770977516,0.07818438841937257,-0.03856072157465163,-0.08714031816846565,0.10823367507811102,0.00631997676619956,0.03109559584708146,123.046875,blues,0
20,-230.42657470703125,127.10052490234375,7.145355224609375,39.78431701660156,1.9449424743652344,17.40534019470215,-5.639429092407227,8.252129554748535,-18.104385375976562,13.842513084411621,-3.7609128952026367,2.571859836578369,-4.320805549621582,54.645503997802734,19.935543060302734,24.48725700378418,13.249691009521484,10.760223388671875,10.012038230895996,8.914257049560547,8.32755184173584,7.745545864105225,8.527892112731934,8.461935043334961,8.635147094726562,7.914322853088379,0.24988871812820435,0.17251886427402496,0.21738861501216888,0.2925994396209717,0.4965704679489136,0.24946387112140656,0.22612884640693665,0.34282177686691284,0.3883362114429474,0.2994912266731262,0.2835260033607483,0.41485920548439026,16.324950510016254,15.953200069486634,20.516873042659764,17.65363809086513,18.531188159554937,17.219513999857888,34.29043512237343,0.06820119850841858,-0.09905156212530325,0.07761078207442187,0.1181820941254231,-0.011901934792093867,-0.027319808960740884,135.99917763157896,blues,0
21,-264.678466796875,138.85833740234375,11.156023025512695,48.53825378417969,14.895923614501953,20.584367752075195,3.205142021179199,1.2625881433486938,-15.847021102905273,15.986576080322266,3.3616716861724854,-1.51374089717865,1.8921550512313843,79.65916442871094,31.658893585205078,35.838104248046875,19.26860809326172,15.755782127380371,11.406539916992188,10.95698356628418,10.222084045410156,9.767314910888672,9.229901313781738,8.898972511291504,8.480931282043457,8.370802879333496,0.23320147395133972,0.16180479526519775,0.17967812716960907,0.21733346581459045,0.3863225281238556,0.5575255751609802,0.4565768837928772,0.4428043067455292,0.40352076292037964,0.2965203523635864,0.28424710035324097,0.2341705709695816,19.326919707873692,18.664104411251994,22.581228815136896,20.36983990496458,21.419999360091595,20.5285863326646,32.16056963125086,-0.08552780669725264,0.0012580731828179925,-0.11826396289053764,-0.06434071334021278,-0.053150537550637755,0.007973896185997227,99.38401442307692,blues,0
22,-233.85751342773438,136.17208862304688,3.271318197250366,48.93121337890625,8.685133934020996,13.979510307312012,5.354867935180664,0.39087027311325073,-13.5045747756958,16.85610580444336,5.1309380531311035,-2.231879949569702,3.9640331268310547,80.59227752685547,30.977920532226562,34.091278076171875,19.60270881652832,17.44671058654785,12.86181640625,10.27258586883545,11.302638053894043,12.309768676757812,9.099173545837402,10.696426391601562,8.792097091674805,8.120821952819824,0.3897473216056824,0.23288270831108093,0.21152742207050323,0.25629785656929016,0.3287827968597412,0.4949999749660492,0.35562559962272644,0.3200953006744385,0.28151291608810425,0.31772664189338684,0.2504669725894928,0.23763887584209442,18.65293979507618,17.909654138483507,22.69234471145266,20.27898307685397,21.424414512702562,21.98610505406235,33.057225880540784,-0.07856467572311966,0.09095635857271998,-0.11501086641524001,-0.011808312590300775,-0.017514028221357846,0.025535029175528388,95.703125,blues,0
23,-227.26885986328125,137.73069763183594,-14.4934663772583,63.555702209472656,5.612640857696533,11.984640121459961,1.885551929473877,-1.863376498222351,-7.620555400848389,-2.447174549102783,-2.8867247104644775,-9.429529190063477,-10.92391300201416,64.4076156616211,22.503929138183594,35.30354309082031,14.521750450134277,12.356342315673828,9.678050994873047,10.130398750305176,9.341695785522461,9.878338813781738,9.88372802734375,10.20205020904541,9.378917694091797,10.746888160705566,0.20807507634162903,0.2733587324619293,0.187953919172287,0.20784996449947357,0.48305603861808777,0.22900409996509552,0.12476044148206711,0.16496522724628448,0.2822200357913971,0.6509669423103333,0.3652583658695221,0.19118230044841766,16.078663085535215,19.496394484527514,24.151916666335392,21.211439044362944,20.580586373407975,20.623994438158494,30.653466381284947,0.15705089994670557,-0.09400824577487195,-0.12939166299344243,0.1280356421187265,0.01981058551447583,0.0516544862934345,184.5703125,blues,0
24,-274.3118591308594,130.41371154785156,-6.392800331115723,70.40501403808594,13.26914119720459,9.461283683776855,7.725640296936035,-1.2474910020828247,-0.5775880813598633,-2.30258846282959,3.783147096633911,0.08482342213392258,-0.939436137676239,76.93624114990234,22.37529182434082,36.63964080810547,17.646696090698242,15.184504508972168,12.469621658325195,11.023466110229492,12.256719589233398,9.703689575195312,8.30018424987793,8.76274299621582,8.577573776245117,11.257425308227539,0.30606746673583984,0.23341651260852814,0.23148822784423828,0.17517268657684326,0.2054385244846344,0.23799178004264832,0.11788557469844818,0.08235786855220795,0.12760810554027557,0.29731470346450806,0.6089549660682678,0.5336005091667175,16.01154497185364,21.706906472652637,23.97697226456178,20.16184667197599,20.0508330749294,21.274111672802825,28.83713952341195,-0.01685226139759775,-0.0008610305089132156,-0.006843735986164464,-0.14423790075866677,0.02571365477080447,-0.0313405810767747,103.359375,blues,0
25,-249.28939819335938,130.98703002929688,0.6773900985717773,66.68578338623047,17.89780616760254,4.62373685836792,6.598308563232422,1.2490499019622803,1.4163893461227417,-1.5791418552398682,-0.9626631140708923,-3.571995735168457,-2.9279816150665283,63.09784698486328,18.394969940185547,39.75187683105469,17.279258728027344,13.54568862915039,13.16553020477295,9.820876121520996,9.916266441345215,8.703125953674316,9.580452919006348,10.061666488647461,9.229387283325195,9.291680335998535,0.24268877506256104,0.2095172256231308,0.26639342308044434,0.18093737959861755,0.23689621686935425,0.3053230941295624,0.13582202792167664,0.11215389519929886,0.176455557346344,0.43691015243530273,0.7759139537811279,0.41275709867477417,14.45383455114729,18.314835324475524,22.937615946056177,20.23225983848405,20.236060917887283,20.7834038752293,30.20482009920334,-0.0826618516472647,0.05815614697356904,0.01586769479499888,-0.18412001295470787,0.023620569581733204,-0.0721911452798931,92.28515625,blues,0
26,-284.6973571777344,108.8051986694336,9.088282585144043,51.222740173339844,18.09175682067871,7.612260818481445,8.779499053955078,2.3628289699554443,0.005786340683698654,2.2509660720825195,4.205100059509277,-3.2933170795440674,1.6082980632781982,78.7223129272461,26.004621505737305,38.02742385864258,17.197450637817383,14.50534439086914,13.483985900878906,11.017854690551758,10.154078483581543,9.67038345336914,10.304088592529297,9.183077812194824,9.884417533874512,8.278565406799316,0.37567371129989624,0.24711091816425323,0.21831056475639343,0.14892959594726562,0.20581449568271637,0.370015025138855,0.2007741779088974,0.15389932692050934,0.19805417954921722,0.24975109100341797,0.46622923016548157,0.5094305276870728,17.45540250538128,19.93629658376786,23.140222729816635,21.207091239341683,21.689472577798174,20.329503002638393,29.94338983795626,-0.01132166572801707,-0.04172615208219937,0.09869425285040996,-0.10321065561158221,-0.028259836400950655,-0.06980984132989573,83.35433467741936,blues,0
27,-228.25067138671875,130.3444061279297,-23.291288375854492,70.1720962524414,1.1422709226608276,7.602448463439941,0.9099381566047668,1.9782512187957764,-6.167007923126221,-9.396023750305176,-2.562840461730957,-4.522894382476807,-0.26295050978660583,53.045005798339844,26.25477409362793,30.453990936279297,19.92217445373535,13.4837064743042,12.392955780029297,10.015294075012207,9.411503791809082,7.868752479553223,9.273236274719238,10.388401985168457,7.6830549240112305,8.236430168151855,0.39033594727516174,0.23876804113388062,0.2807733714580536,0.2451445609331131,0.4131218492984772,0.297118216753006,0.20195573568344116,0.12534329295158386,0.16362881660461426,0.2144191712141037,0.3320140242576599,0.5618314743041992,18.540155202701797,19.932572194453606,24.471910295719866,22.175503521712525,22.380437577432488,22.852239215304483,30.80065407891615,0.14671775118781516,-0.13686594179986605,0.1682195411919365,0.05470531431802376,-0.07783049612192348,-0.053738149314857125,92.28515625,blues,0
28,-248.9867401123047,139.06719970703125,-16.282499313354492,57.117984771728516,20.19265365600586,10.188037872314453,4.543976306915283,0.33127883076667786,-7.877950668334961,-3.447915554046631,-2.646488904953003,-2.8313825130462646,-0.9021666646003723,70.45574951171875,19.953779220581055,34.15384292602539,18.137451171875,12.582623481750488,11.546415328979492,11.243721008300781,10.879305839538574,8.358489990234375,8.276775360107422,8.910004615783691,8.167048454284668,9.771069526672363,0.2912709712982178,0.22079145908355713,0.2584635317325592,0.17772100865840912,0.21079665422439575,0.3090922236442566,0.16693705320358276,0.10157759487628937,0.16217628121376038,0.3373441994190216,0.5991712212562561,0.4767884612083435,15.095577909314152,20.20157282720697,22.859478421685854,20.084169064630878,20.185187608822183,21.052145763388406,30.33501376622833,0.007123358299779078,0.013254454323305865,-0.04386711069678282,-0.09674793542953843,0.011741471414995111,-0.03346354294676064,103.359375,blues,0
